File : C:\DENSITOM\WOODHI~1\WHILL51.DAT
Cores :
9
15
22
34
43
48
50
63
69
76
92
94
104
106

ÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄ
Core : 9
ÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄ
       ³Widths (mm)              ³ Areas    ³ Densities (kg/m3)
       ³                         ³ (cmı)    ³
Ring   ³Outer Ring Erly Late   % ³Incr Total³Ring E/Wd L/Wd Unif  Min  Max  Rng
 # Year³ Rad.      Wood Wood  LW ³          ³mean mean mean
ÄÄÄÄÄÄÄÁÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÁÄÄÄÄÄÄÄÄÄÄÁÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄ

 2 1990  14.0 14.0 12.0  0.0   0   6.2    6.2 325  325    0    0  263  435  172
 3 1991  35.9 21.9 21.9  0.0   0  34.3   40.5 311  311    0    0  228  427  199
 4 1992  54.2 18.3 18.3  0.0   0  51.8   92.3 340  340    0    0  254  466  212
 5 1993  67.1 12.9 12.6  0.3   2  49.2  141.4 327  323  532  209  258  532  274
 6 1994  83.3 16.2 12.6  3.6  22  76.5  218.0 411  369  557  188  280  597  317
 7 1995  92.9  9.6  9.0  0.6   6  53.1  271.1 400  391  541  150  315  561  246
 8 1996 101.6  8.7  7.2  1.5  17  53.2  324.3 398  368  541  173  305  559  254
 9 1997 113.3 11.7  6.9  4.8  41  79.0  403.3 453  385  551  166  335  582  247
10 1998 127.1 13.8 10.5  3.3  23 104.2  507.5 425  387  547  160  308  588  280
11 1999 138.2 11.1  8.1  3.0  27  92.5  600.0 448  421  520   99  342  533  191
12 2000 146.0  7.8  5.4  2.4  30  69.6  669.7 443  395  552  157  295  617  322
13 2001 152.6  6.6  4.5  2.1  31  61.9  731.6 460  415  555  140  365  596  231
14 2002 158.0  5.4  4.5  0.9  16  52.7  784.3 441  406  615  209  347  622  275
15 2003 167.3  9.3  6.3  3.0  32  95.0  879.3 464  414  568  154  362  605  243
16 2004 174.5  7.2  5.1  2.1  29  77.3  956.6 452  404  570  166  330  584  254
17 2005 180.5  6.0  3.9  2.1  35  66.9 1023.5 465  400  586  186  349  682  333
18 2006 185.3  4.8  3.3  1.5  31  55.2 1078.7 491  432  622  190  357  648  291
19 2007 189.5  4.2  2.7  1.5  35  49.5 1128.2 479  420  583  163  359  641  282
20 2008 193.4  3.9  2.4  1.5  38  46.9 1175.1 477  406  590  184  342  649  307
21 2009 196.4  3.0  1.5  1.5  50  36.7 1211.8 501  421  580  159  392  655  263
22 2010 199.1  2.7  1.5  1.2  44  33.5 1245.4 506  421  611  190  375  666  291
23 2011 201.8  2.7  1.2  1.5  55  34.0 1279.4 504  410  579  169  367  656  289
24 2012 204.5  2.7  1.5  1.2  44  34.5 1313.8 481  415  563  148  373  617  244
25 2013 207.5  3.0  1.5  1.5  50  38.8 1352.7 520  434  607  173  399  657  258
26 2014 211.4  3.9  1.5  2.4  61  51.3 1404.0 535  439  595  156  393  655  262
27 2015 216.2  4.8  2.1  2.7  56  64.5 1468.5 524  419  606  187  369  674  305
28 2016 222.5  6.3  3.9  2.4  38  86.8 1555.3 485  433  568  135  390  662  272

Core Length:  220.8 mm
Core Density: 446 kg/m3
Cross-sectional Density:  450 kg/m3
Early/Latewood Threshold: 500 kg/m3
Attenuation Constant: 3.32

ÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄÄ
Core : 15
